"chr","coord","gene_name","refseqID","rel_location","utr5_st","utr5_end","cds_st","cds_end","utr3_st","utr3_end","utr5_size","cds_size","utr3_size"
"chr17",50076432,"ITGA3","ENST00000320031.13",1.56432192648923,2110,1781,1780,-1375,-1376,-2778,329,3155,1402
"chr17",50076443,"ITGA3","ENST00000320031.13",1.56780735107731,2121,1792,1791,-1364,-1365,-2767,329,3155,1402
"chr17",50076453,"ITGA3","ENST00000320031.13",1.57097591888466,2131,1802,1801,-1354,-1355,-2757,329,3155,1402
"chr17",50076468,"ITGA3","ENST00000320031.13",1.57572877059569,2146,1817,1816,-1339,-1340,-2742,329,3155,1402
"chr17",50076588,"ITGA3","ENST00000320031.13",1.57953105196451,2158,1829,1828,-1327,-1328,-2730,329,3155,1402
"chr17",50076594,"ITGA3","ENST00000320031.13",1.58143219264892,2164,1835,1834,-1321,-1322,-2724,329,3155,1402
"chr17",50076597,"ITGA3","ENST00000320031.13",1.58238276299113,2167,1838,1837,-1318,-1319,-2721,329,3155,1402
"chr17",50076617,"ITGA3","ENST00000320031.13",1.58871989860583,2187,1858,1857,-1298,-1299,-2701,329,3155,1402
"chr17",50076636,"ITGA3","ENST00000320031.13",1.5947401774398,2206,1877,1876,-1279,-1280,-2682,329,3155,1402
"chr17",50076666,"ITGA3","ENST00000320031.13",1.60424588086185,2236,1907,1906,-1249,-1250,-2652,329,3155,1402
"chr17",50076979,"ITGA3","ENST00000320031.13",1.61089987325729,2257,1928,1927,-1228,-1229,-2631,329,3155,1402
"chr17",50076984,"ITGA3","ENST00000320031.13",1.61248415716096,2262,1933,1932,-1223,-1224,-2626,329,3155,1402
"chr17",50076987,"ITGA3","ENST00000320031.13",1.61343472750317,2265,1936,1935,-1220,-1221,-2623,329,3155,1402
"chr17",50077017,"ITGA3","ENST00000320031.13",1.62294043092522,2295,1966,1965,-1190,-1191,-2593,329,3155,1402
"chr17",50077027,"ITGA3","ENST00000320031.13",1.62610899873257,2305,1976,1975,-1180,-1181,-2583,329,3155,1402
"chr17",50077057,"ITGA3","ENST00000320031.13",1.63561470215463,2335,2006,2005,-1150,-1151,-2553,329,3155,1402
"chr17",50087760,"ITGA3","ENST00000320031.13",1.93029150823828,3265,2936,2935,-220,-221,-1623,329,3155,1402
"chr17",50088262,"ITGA3","ENST00000320031.13",1.97686945500634,3412,3083,3082,-73,-74,-1476,329,3155,1402
"chr17",50088273,"ITGA3","ENST00000320031.13",1.98035487959442,3423,3094,3093,-62,-63,-1465,329,3155,1402
"chr17",50088277,"ITGA3","ENST00000320031.13",1.98162230671736,3427,3098,3097,-58,-59,-1461,329,3155,1402
"chr17",50088311,"ITGA3","ENST00000320031.13",1.99239543726236,3461,3132,3131,-24,-25,-1427,329,3155,1402
"chr19",29823679,"CCNE1","ENST00000262643.8",1.92051905920519,1320,1135,1134,-98,-99,-633,185,1232,534
"chr19",29823697,"CCNE1","ENST00000262643.8",1.93511759935118,1338,1153,1152,-80,-81,-615,185,1232,534
"chr19",29823727,"CCNE1","ENST00000262643.8",1.95944849959448,1368,1183,1182,-50,-51,-585,185,1232,534
"chr19",29823737,"CCNE1","ENST00000262643.8",1.96755879967559,1378,1193,1192,-40,-41,-575,185,1232,534
"chr19",29823745,"CCNE1","ENST00000262643.8",1.97404703974047,1386,1201,1200,-32,-33,-567,185,1232,534
"chr19",29823757,"CCNE1","ENST00000262643.8",1.98377939983779,1398,1213,1212,-20,-21,-555,185,1232,534
"chr19",41303977,"HNRNPUL1","ENST00000263367.7",1.74262152777778,1904,1711,1710,-593,-594,-1047,193,2303,453
"chr19",41303983,"HNRNPUL1","ENST00000263367.7",1.74522569444444,1910,1717,1716,-587,-588,-1041,193,2303,453
"chr19",41304001,"HNRNPUL1","ENST00000263367.7",1.75303819444444,1928,1735,1734,-569,-570,-1023,193,2303,453
"chr19",41304005,"HNRNPUL1","ENST00000263367.7",1.75477430555556,1932,1739,1738,-565,-566,-1019,193,2303,453
"chr19",41304025,"HNRNPUL1","ENST00000263367.7",1.76345486111111,1952,1759,1758,-545,-546,-999,193,2303,453
"chr19",41304058,"HNRNPUL1","ENST00000263367.7",1.77777777777778,1985,1792,1791,-512,-513,-966,193,2303,453
"chr19",41304077,"HNRNPUL1","ENST00000263367.7",1.78602430555556,2004,1811,1810,-493,-494,-947,193,2303,453
"chr19",41304083,"HNRNPUL1","ENST00000263367.7",1.78862847222222,2010,1817,1816,-487,-488,-941,193,2303,453
"chr19",41304090,"HNRNPUL1","ENST00000263367.7",1.79166666666667,2017,1824,1823,-480,-481,-934,193,2303,453
"chr19",41304093,"HNRNPUL1","ENST00000263367.7",1.79296875,2020,1827,1826,-477,-478,-931,193,2303,453
"chr19",41304095,"HNRNPUL1","ENST00000263367.7",1.79383680555556,2022,1829,1828,-475,-476,-929,193,2303,453
"chr19",41304098,"HNRNPUL1","ENST00000263367.7",1.79513888888889,2025,1832,1831,-472,-473,-926,193,2303,453
"chr19",41304108,"HNRNPUL1","ENST00000263367.7",1.79947916666667,2035,1842,1841,-462,-463,-916,193,2303,453
"chr19",41304111,"HNRNPUL1","ENST00000263367.7",1.80078125,2038,1845,1844,-459,-460,-913,193,2303,453
"chr19",41304113,"HNRNPUL1","ENST00000263367.7",1.80164930555556,2040,1847,1846,-457,-458,-911,193,2303,453
"chr19",41304117,"HNRNPUL1","ENST00000263367.7",1.80338541666667,2044,1851,1850,-453,-454,-907,193,2303,453
"chr19",41304125,"HNRNPUL1","ENST00000263367.7",1.80685763888889,2052,1859,1858,-445,-446,-899,193,2303,453
"chr19",41304128,"HNRNPUL1","ENST00000263367.7",1.80815972222222,2055,1862,1861,-442,-443,-896,193,2303,453
"chr19",41304132,"HNRNPUL1","ENST00000263367.7",1.80989583333333,2059,1866,1865,-438,-439,-892,193,2303,453
"chr19",41304138,"HNRNPUL1","ENST00000263367.7",1.8125,2065,1872,1871,-432,-433,-886,193,2303,453
"chr19",41304141,"HNRNPUL1","ENST00000263367.7",1.81380208333333,2068,1875,1874,-429,-430,-883,193,2303,453
"chr19",41304145,"HNRNPUL1","ENST00000263367.7",1.81553819444444,2072,1879,1878,-425,-426,-879,193,2303,453
"chr19",41304151,"HNRNPUL1","ENST00000263367.7",1.81814236111111,2078,1885,1884,-419,-420,-873,193,2303,453
"chr19",41304159,"HNRNPUL1","ENST00000263367.7",1.82161458333333,2086,1893,1892,-411,-412,-865,193,2303,453
"chr19",41304171,"HNRNPUL1","ENST00000263367.7",1.82682291666667,2098,1905,1904,-399,-400,-853,193,2303,453
"chr19",41304178,"HNRNPUL1","ENST00000263367.7",1.82986111111111,2105,1912,1911,-392,-393,-846,193,2303,453
"chr19",41304181,"HNRNPUL1","ENST00000263367.7",1.83116319444444,2108,1915,1914,-389,-390,-843,193,2303,453
"chr19",41304185,"HNRNPUL1","ENST00000263367.7",1.83289930555556,2112,1919,1918,-385,-386,-839,193,2303,453
"chr19",41304191,"HNRNPUL1","ENST00000263367.7",1.83550347222222,2118,1925,1924,-379,-380,-833,193,2303,453
"chr19",41304196,"HNRNPUL1","ENST00000263367.7",1.83767361111111,2123,1930,1929,-374,-375,-828,193,2303,453
"chr19",41304200,"HNRNPUL1","ENST00000263367.7",1.83940972222222,2127,1934,1933,-370,-371,-824,193,2303,453
"chr19",41304223,"HNRNPUL1","ENST00000263367.7",1.84939236111111,2150,1957,1956,-347,-348,-801,193,2303,453
"chr19",41304226,"HNRNPUL1","ENST00000263367.7",1.85069444444444,2153,1960,1959,-344,-345,-798,193,2303,453
"chr19",41304229,"HNRNPUL1","ENST00000263367.7",1.85199652777778,2156,1963,1962,-341,-342,-795,193,2303,453
"chr19",41304235,"HNRNPUL1","ENST00000263367.7",1.85460069444444,2162,1969,1968,-335,-336,-789,193,2303,453
"chr19",41304241,"HNRNPUL1","ENST00000263367.7",1.85720486111111,2168,1975,1974,-329,-330,-783,193,2303,453
"chr19",41304244,"HNRNPUL1","ENST00000263367.7",1.85850694444444,2171,1978,1977,-326,-327,-780,193,2303,453
"chr19",41304248,"HNRNPUL1","ENST00000263367.7",1.86024305555556,2175,1982,1981,-322,-323,-776,193,2303,453
"chr19",41304250,"HNRNPUL1","ENST00000263367.7",1.86111111111111,2177,1984,1983,-320,-321,-774,193,2303,453
"chr19",41304260,"HNRNPUL1","ENST00000263367.7",1.86545138888889,2187,1994,1993,-310,-311,-764,193,2303,453
"chr19",41305685,"HNRNPUL1","ENST00000263367.7",1.87022569444444,2198,2005,2004,-299,-300,-753,193,2303,453
"chr19",41305689,"HNRNPUL1","ENST00000263367.7",1.87196180555556,2202,2009,2008,-295,-296,-749,193,2303,453
"chr19",41305693,"HNRNPUL1","ENST00000263367.7",1.87369791666667,2206,2013,2012,-291,-292,-745,193,2303,453
"chr19",41305697,"HNRNPUL1","ENST00000263367.7",1.87543402777778,2210,2017,2016,-287,-288,-741,193,2303,453
"chr19",41305698,"HNRNPUL1","ENST00000263367.7",1.87586805555556,2211,2018,2017,-286,-287,-740,193,2303,453
"chr19",41305700,"HNRNPUL1","ENST00000263367.7",1.87673611111111,2213,2020,2019,-284,-285,-738,193,2303,453
"chr19",41305704,"HNRNPUL1","ENST00000263367.7",1.87847222222222,2217,2024,2023,-280,-281,-734,193,2303,453
"chr19",41305715,"HNRNPUL1","ENST00000263367.7",1.88324652777778,2228,2035,2034,-269,-270,-723,193,2303,453
"chr19",41305719,"HNRNPUL1","ENST00000263367.7",1.88498263888889,2232,2039,2038,-265,-266,-719,193,2303,453
"chr19",41305725,"HNRNPUL1","ENST00000263367.7",1.88758680555556,2238,2045,2044,-259,-260,-713,193,2303,453
"chr19",41305729,"HNRNPUL1","ENST00000263367.7",1.88932291666667,2242,2049,2048,-255,-256,-709,193,2303,453
"chr19",41305735,"HNRNPUL1","ENST00000263367.7",1.89192708333333,2248,2055,2054,-249,-250,-703,193,2303,453
"chr19",41305744,"HNRNPUL1","ENST00000263367.7",1.89583333333333,2257,2064,2063,-240,-241,-694,193,2303,453
"chr19",41305750,"HNRNPUL1","ENST00000263367.7",1.8984375,2263,2070,2069,-234,-235,-688,193,2303,453
"chr19",41305753,"HNRNPUL1","ENST00000263367.7",1.89973958333333,2266,2073,2072,-231,-232,-685,193,2303,453
"chr19",41305756,"HNRNPUL1","ENST00000263367.7",1.90104166666667,2269,2076,2075,-228,-229,-682,193,2303,453
"chr19",41305764,"HNRNPUL1","ENST00000263367.7",1.90451388888889,2277,2084,2083,-220,-221,-674,193,2303,453
"chr19",41305766,"HNRNPUL1","ENST00000263367.7",1.90538194444444,2279,2086,2085,-218,-219,-672,193,2303,453
"chr19",41305772,"HNRNPUL1","ENST00000263367.7",1.90798611111111,2285,2092,2091,-212,-213,-666,193,2303,453
"chr19",41305779,"HNRNPUL1","ENST00000263367.7",1.91102430555556,2292,2099,2098,-205,-206,-659,193,2303,453
"chr19",41305790,"HNRNPUL1","ENST00000263367.7",1.91579861111111,2303,2110,2109,-194,-195,-648,193,2303,453
"chr19",41305803,"HNRNPUL1","ENST00000263367.7",1.92144097222222,2316,2123,2122,-181,-182,-635,193,2303,453
"chr19",41305805,"HNRNPUL1","ENST00000263367.7",1.92230902777778,2318,2125,2124,-179,-180,-633,193,2303,453
"chr19",41305810,"HNRNPUL1","ENST00000263367.7",1.92447916666667,2323,2130,2129,-174,-175,-628,193,2303,453
"chr19",41305816,"HNRNPUL1","ENST00000263367.7",1.92708333333333,2329,2136,2135,-168,-169,-622,193,2303,453
"chr19",41305823,"HNRNPUL1","ENST00000263367.7",1.93012152777778,2336,2143,2142,-161,-162,-615,193,2303,453
"chr19",41305830,"HNRNPUL1","ENST00000263367.7",1.93315972222222,2343,2150,2149,-154,-155,-608,193,2303,453
"chr19",41305836,"HNRNPUL1","ENST00000263367.7",1.93576388888889,2349,2156,2155,-148,-149,-602,193,2303,453
"chr19",41305857,"HNRNPUL1","ENST00000263367.7",1.94487847222222,2370,2177,2176,-127,-128,-581,193,2303,453
"chr19",41306450,"HNRNPUL1","ENST00000263367.7",1.95008680555556,2382,2189,2188,-115,-116,-569,193,2303,453
"chr19",41306456,"HNRNPUL1","ENST00000263367.7",1.95269097222222,2388,2195,2194,-109,-110,-563,193,2303,453
"chr19",41306459,"HNRNPUL1","ENST00000263367.7",1.95399305555556,2391,2198,2197,-106,-107,-560,193,2303,453
"chr19",41306468,"HNRNPUL1","ENST00000263367.7",1.95789930555556,2400,2207,2206,-97,-98,-551,193,2303,453
"chr19",41306477,"HNRNPUL1","ENST00000263367.7",1.96180555555556,2409,2216,2215,-88,-89,-542,193,2303,453
"chr19",41306483,"HNRNPUL1","ENST00000263367.7",1.96440972222222,2415,2222,2221,-82,-83,-536,193,2303,453
"chr19",41306496,"HNRNPUL1","ENST00000263367.7",1.97005208333333,2428,2235,2234,-69,-70,-523,193,2303,453
"chr19",41306513,"HNRNPUL1","ENST00000263367.7",1.97743055555556,2445,2252,2251,-52,-53,-506,193,2303,453
"chr19",41306519,"HNRNPUL1","ENST00000263367.7",1.98003472222222,2451,2258,2257,-46,-47,-500,193,2303,453
"chr19",41306521,"HNRNPUL1","ENST00000263367.7",1.98090277777778,2453,2260,2259,-44,-45,-498,193,2303,453
"chr19",41306533,"HNRNPUL1","ENST00000263367.7",1.98611111111111,2465,2272,2271,-32,-33,-486,193,2303,453
"chr19",41306541,"HNRNPUL1","ENST00000263367.7",1.98958333333333,2473,2280,2279,-24,-25,-478,193,2303,453
"chr19",41306543,"HNRNPUL1","ENST00000263367.7",1.99045138888889,2475,2282,2281,-22,-23,-476,193,2303,453
"chr19",41306551,"HNRNPUL1","ENST00000263367.7",1.99392361111111,2483,2290,2289,-14,-15,-468,193,2303,453
"chr19",41306561,"HNRNPUL1","ENST00000263367.7",1.99826388888889,2493,2300,2299,-4,-5,-458,193,2303,453
"chr19",41322598,"CCDC97","ENST00000269967.4",1.88662790697674,1053,915,914,-117,-118,-2275,138,1031,2157
"chr19",41322603,"CCDC97","ENST00000269967.4",1.89147286821705,1058,920,919,-112,-113,-2270,138,1031,2157
"chr19",41322623,"CCDC97","ENST00000269967.4",1.91085271317829,1078,940,939,-92,-93,-2250,138,1031,2157
"chr19",41322632,"CCDC97","ENST00000269967.4",1.91957364341085,1087,949,948,-83,-84,-2241,138,1031,2157
"chr19",41322640,"CCDC97","ENST00000269967.4",1.92732558139535,1095,957,956,-75,-76,-2233,138,1031,2157
"chr19",41322645,"CCDC97","ENST00000269967.4",1.93217054263566,1100,962,961,-70,-71,-2228,138,1031,2157
"chr19",41322651,"CCDC97","ENST00000269967.4",1.93798449612403,1106,968,967,-64,-65,-2222,138,1031,2157
"chr19",41322673,"CCDC97","ENST00000269967.4",1.9593023255814,1128,990,989,-42,-43,-2200,138,1031,2157
"chr19",41322692,"CCDC97","ENST00000269967.4",1.97771317829457,1147,1009,1008,-23,-24,-2181,138,1031,2157
"chr19",41322697,"CCDC97","ENST00000269967.4",1.98255813953488,1152,1014,1013,-18,-19,-2176,138,1031,2157
"chr19",41322705,"CCDC97","ENST00000269967.4",1.99031007751938,1160,1022,1021,-10,-11,-2168,138,1031,2157
"chr19",41322711,"CCDC97","ENST00000269967.4",1.99612403100775,1166,1028,1027,-4,-5,-2162,138,1031,2157
"chr19",41331057,"TGFB1","ENST00000221930.6",1.99573742540494,2045,1168,1167,-5,-6,-734,877,1172,728
"chr19",41331081,"TGFB1","ENST00000221930.6",1.97527706734868,2021,1144,1143,-29,-30,-758,877,1172,728
"chr19",41331083,"TGFB1","ENST00000221930.6",1.97357203751066,2019,1142,1141,-31,-32,-760,877,1172,728
"chr19",41331084,"TGFB1","ENST00000221930.6",1.97271952259165,2018,1141,1140,-32,-33,-761,877,1172,728
"chr19",41331092,"TGFB1","ENST00000221930.6",1.96589940323956,2010,1133,1132,-40,-41,-769,877,1172,728
"chr19",41331101,"TGFB1","ENST00000221930.6",1.95822676896846,2001,1124,1123,-49,-50,-778,877,1172,728
"chr19",41331102,"TGFB1","ENST00000221930.6",1.95737425404945,2000,1123,1122,-50,-51,-779,877,1172,728
"chr19",41331108,"TGFB1","ENST00000221930.6",1.95225916453538,1994,1117,1116,-56,-57,-785,877,1172,728
"chr19",41331119,"TGFB1","ENST00000221930.6",1.94288150042626,1983,1106,1105,-67,-68,-796,877,1172,728
"chr19",41331149,"TGFB1","ENST00000221930.6",1.91730605285592,1953,1076,1075,-97,-98,-826,877,1172,728
"chr19",41331186,"TGFB1","ENST00000221930.6",1.88576300085251,1916,1039,1038,-134,-135,-863,877,1172,728
"chr19",41331191,"TGFB1","ENST00000221930.6",1.88150042625746,1911,1034,1033,-139,-140,-868,877,1172,728
"chr19",41352695,"TGFB1","ENST00000221930.6",1.29838022165388,1227,350,349,-823,-824,-1552,877,1172,728
"chr19",41352700,"TGFB1","ENST00000221930.6",1.29411764705882,1222,345,344,-828,-829,-1557,877,1172,728
"chr19",41352720,"TGFB1","ENST00000221930.6",1.2770673486786,1202,325,324,-848,-849,-1577,877,1172,728
"chr19",41352728,"TGFB1","ENST00000221930.6",1.27024722932651,1194,317,316,-856,-857,-1585,877,1172,728
"chr19",41352729,"TGFB1","ENST00000221930.6",1.2693947144075,1193,316,315,-857,-858,-1586,877,1172,728
"chr19",41352734,"TGFB1","ENST00000221930.6",1.26513213981245,1188,311,310,-862,-863,-1591,877,1172,728
"chr19",41352766,"TGFB1","ENST00000221930.6",1.23785166240409,1156,279,278,-894,-895,-1623,877,1172,728
"chr19",41352788,"TGFB1","ENST00000221930.6",1.21909633418585,1134,257,256,-916,-917,-1645,877,1172,728
"chr19",41352795,"TGFB1","ENST00000221930.6",1.21312872975277,1127,250,249,-923,-924,-1652,877,1172,728
"chr19",41352798,"TGFB1","ENST00000221930.6",1.21057118499574,1124,247,246,-926,-927,-1655,877,1172,728
"chr19",41352821,"TGFB1","ENST00000221930.6",1.19096334185848,1101,224,223,-949,-950,-1678,877,1172,728
"chr19",41352851,"TGFB1","ENST00000221930.6",1.16538789428815,1071,194,193,-979,-980,-1708,877,1172,728
"chr19",41352864,"TGFB1","ENST00000221930.6",1.15430520034101,1058,181,180,-992,-993,-1721,877,1172,728
"chr19",41352872,"TGFB1","ENST00000221930.6",1.14748508098892,1050,173,172,-1000,-1001,-1729,877,1172,728
"chr19",41352879,"TGFB1","ENST00000221930.6",1.14151747655584,1043,166,165,-1007,-1008,-1736,877,1172,728
"chr19",41352890,"TGFB1","ENST00000221930.6",1.13213981244672,1032,155,154,-1018,-1019,-1747,877,1172,728
"chr19",41352900,"TGFB1","ENST00000221930.6",1.12361466325661,1022,145,144,-1028,-1029,-1757,877,1172,728
"chr19",41352905,"TGFB1","ENST00000221930.6",1.11935208866155,1017,140,139,-1033,-1034,-1762,877,1172,728
"chr19",41352942,"TGFB1","ENST00000221930.6",1.08780903665814,980,103,102,-1070,-1071,-1799,877,1172,728
"chr19",41352944,"TGFB1","ENST00000221930.6",1.08610400682012,978,101,100,-1072,-1073,-1801,877,1172,728
"chr19",41352945,"TGFB1","ENST00000221930.6",1.08525149190111,977,100,99,-1073,-1074,-1802,877,1172,728
"chr19",41352955,"TGFB1","ENST00000221930.6",1.076726342711,967,90,89,-1083,-1084,-1812,877,1172,728
"chr19",41352958,"TGFB1","ENST00000221930.6",1.07416879795396,964,87,86,-1086,-1087,-1815,877,1172,728
"chr19",41353006,"TGFB1","ENST00000221930.6",1.03324808184143,916,39,38,-1134,-1135,-1863,877,1172,728
"chr19",43646460,"PLAUR","ENST00000339082.7",1.99645390070922,888,843,842,-3,-4,-365,45,845,361
"chr19",43646493,"PLAUR","ENST00000339082.7",1.95744680851064,855,810,809,-36,-37,-398,45,845,361
"chr19",43646520,"PLAUR","ENST00000339082.7",1.92553191489362,828,783,782,-63,-64,-425,45,845,361
"chr19",48955553,"BAX","ENST00000345358.12",1.06908462867012,93,40,39,-539,-540,-701,53,578,161
"chr19",48955566,"BAX","ENST00000345358.12",1.09153713298791,106,53,52,-526,-527,-688,53,578,161
"chr19",48955596,"BAX","ENST00000345358.12",1.1433506044905,136,83,82,-496,-497,-658,53,578,161
"chr19",48955695,"BAX","ENST00000345358.12",1.16407599309154,148,95,94,-484,-485,-646,53,578,161
"chr19",48955705,"BAX","ENST00000345358.12",1.18134715025907,158,105,104,-474,-475,-636,53,578,161
"chr19",48955726,"BAX","ENST00000345358.12",1.21761658031088,179,126,125,-453,-454,-615,53,578,161
"chr19",48955755,"BAX","ENST00000345358.12",1.26770293609672,208,155,154,-424,-425,-586,53,578,161
"chr19",48955766,"BAX","ENST00000345358.12",1.286701208981,219,166,165,-413,-414,-575,53,578,161
"chr19",48955770,"BAX","ENST00000345358.12",1.29360967184801,223,170,169,-409,-410,-571,53,578,161
"chr19",48955812,"BAX","ENST00000345358.12",1.36614853195164,265,212,211,-367,-368,-529,53,578,161
"chr19",48955814,"BAX","ENST00000345358.12",1.36960276338515,267,214,213,-365,-366,-527,53,578,161
"chr19",48955817,"BAX","ENST00000345358.12",1.37478411053541,270,217,216,-362,-363,-524,53,578,161
"chr19",48955830,"BAX","ENST00000345358.12",1.3972366148532,283,230,229,-349,-350,-511,53,578,161
"chr19",48956219,"BAX","ENST00000345358.12",1.44041450777202,308,255,254,-324,-325,-486,53,578,161
"chr19",48956221,"BAX","ENST00000345358.12",1.44386873920553,310,257,256,-322,-323,-484,53,578,161
"chr19",48956231,"BAX","ENST00000345358.12",1.46113989637306,320,267,266,-312,-313,-474,53,578,161
"chr19",48956252,"BAX","ENST00000345358.12",1.49740932642487,341,288,287,-291,-292,-453,53,578,161
"chr19",48956274,"BAX","ENST00000345358.12",1.53540587219344,363,310,309,-269,-270,-431,53,578,161
"chr19",48956316,"BAX","ENST00000345358.12",1.60794473229706,405,352,351,-227,-228,-389,53,578,161
"chr19",48956331,"BAX","ENST00000345358.12",1.63385146804836,420,367,366,-212,-213,-374,53,578,161
"chr19",48956332,"BAX","ENST00000345358.12",1.63557858376511,421,368,367,-211,-212,-373,53,578,161
"chr19",48960822,"BAX","ENST00000345358.12",1.65975820379965,435,382,381,-197,-198,-359,53,578,161
"chr19",48960840,"BAX","ENST00000345358.12",1.69084628670121,453,400,399,-179,-180,-341,53,578,161
"chr19",48960865,"BAX","ENST00000345358.12",1.73402417962003,478,425,424,-154,-155,-316,53,578,161
"chr19",48960898,"BAX","ENST00000345358.12",1.79101899827288,511,458,457,-121,-122,-283,53,578,161
"chr19",48960899,"BAX","ENST00000345358.12",1.79274611398964,512,459,458,-120,-121,-282,53,578,161
"chr19",48960904,"BAX","ENST00000345358.12",1.8013816925734,517,464,463,-115,-116,-277,53,578,161
"chr19",48961542,"BAX","ENST00000345358.12",1.83765112262522,538,485,484,-94,-95,-256,53,578,161
